prime_award_report_id,prime_award_piid,prime_award_idvpiid,prime_award_federal_award_id,Type_of_Spending,prime_award_date_submitted,prime_award_report_month,prime_award_report_year,prime_award_report_type,prime_award_principal_place_street,prime_award_principal_place_city,prime_award_principal_place_state,prime_award_principal_place_zip,prime_award_principal_place_district,prime_award_principal_place_country,prime_awardee_parent_duns,prime_awardee_parent_contractor_name,prime_award_contracting_agency_id,prime_award_contracting_agency_name,prime_award_contracting_office_id,prime_award_contracting_office_name,prime_award_funding_agency_id,prime_award_funding_agency_name,prime_award_funding_office_id,prime_award_funding_office_name,prime_award_program_source_agency,prime_award_program_source_account,prime_award_program_source_subaccount,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,prime_award_principal_naics_code,prime_award_principal_naics_desc,prime_award_CFDA_program_number_title_codes,prime_award_amount,prime_award_date_signed,prime_award_project_description,prime_award_transaction_type,prime_award_program_title,prime_awardee_recovery_model_q1,prime_awardee_recovery_model_q2,prime_award_fiscal_year,prime_award_contracting_major_agency_id,prime_award_contracting_major_agency_name,prime_award_funding_major_agency_id,prime_award_funding_major_agency_name,prime_award_agencyid,prime_award_idvagencyid,subawardee_dunsnumber,subawardee_name,subawardee_dba_name,subawardee_street,subawardee_city,subawardee_state,subawardee_zipcode,subawardee_congressionaldistrict,subawardee_countrycode,subaward_principal_place_street,subaward_principal_place_city,subaward_principal_place_state,subaward_principal_place_zip,subaward_principal_place_district,subaward_principal_place_country,subawardee_parent_duns,subawardee_parent_contractor_name,subaward_amount,subaward_date,subaward_principal_naics_code,subaward_principal_naics_desc,subaward_funding_office_id,subaward_funding_office_name,subaward_federal_agency_id,subaward_federal_agency_name,subaward_major_agency_id,subaward_major_agency_name,subaward_number,subaward_project_description,subawardee_recovery_model_q1,subawardee_recovery_model_q2,subaward_report_month,subaward_report_year,subaward_fiscal_year,subawardee_executive1,subawardee_executive1_compensation,subawardee_executive2,subawardee_executive2_compensation,subawardee_executive3,subawardee_executive3_compensation,subawardee_executive4,subawardee_executive4_compensation,subawardee_executive5,subawardee_executive5_compensation,subawardee_business_types,subaward_CFDA_program_number_title_codes
71ba555962cf0222a3fcd83a9d24770e,AA253701455A35,,AA253701455A35,sg,07/18/2014,07,2014,,,ALBUQUERQUE,NM,871031928,NM01,US,007111818,,,EMPLOYMENT AND TRAINING ADMINISTRATION,,,,,,,,,,,,,,,,,,,,,,17.259 WIA Youth Activities,4625925.00,07/01/2014,WIA Youth/Adult/Dislocated Workers Formula Combined,,WIA Youth/Adult/Dislocated Workers Formula Combined,,,2014,1600,"LABOR, DEPARTMENT OF",1600,"LABOR, DEPARTMENT OF",,,101704901,WORKFORCE CONNECTION OF CENTRAL NEW MEXICO,,809 COPPER AVE NW,ALBUQUERQUE,NM,871023009,NM01,US,,Albuquerque,NM,871023009,NM01,US,,,5462118.00,07/01/2014,,,,,,,1600,"LABOR, DEPARTMENT OF",15-631-0001-00005,WIA YOUTH ACTIVITIES 17.259 WIA ADULT ACTIVITIES 17.258 WIA DW ACTIVITIES 17.278,0,0,07,2014,2014,,,,,,,,,,,,17.259 WIA Youth Activities
85af15bb4d4fbf0764c6911e3f58098b,T04MC26891,,T04MC26891,sg,08/27/2014,08,2014,,,Albuquerque,NM,871310001,NM01,US,784121725,UNIVERSITY OF NEW MEXICO,,HEALTH RESOURCES AND SERVICES ADMINISTRATION,,,,,,,,,,,,,,,,,,,,,,93.110 Maternal and Child Health Federal Consolidated Programs,176138.00,08/20/2014,Reaching Practicing MCH Professionals in Underserved Areas Through Education and Training Program,,Reaching Practicing MCH Professionals in Underserved Areas Through Education and Training Program,,,2014,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,173851965,NEW MEXICO STATE UNIVERSITY,OFFICE OF SPONSORED PROGRAMS,1050 STEWART ST STE E1200,LAS CRUCES,NM,880038001,NM02,US,,Las Cruces,NM,880038001,NM02,US,861367373,NEW MEXICO STATE UNIVERSITY,39960.00,08/20/2014,,,,,,,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",3RT17/0,"TIle Department of Health Science in the College of Health and Social Services at New Mexico State University will participate in this project and receive funding through a subaward. Dr. Sue Forster-Cox will be the principal investigator for the sub award and participate fully in all of the activities of the project for the five years. She will oversee the subaward and ensure that activities and products are completed as outlines in the funding proposal. Dr. Forster-Cox will work with the UNM team to develop the methods of recruitment and evaluation, develop :md deli\""er lac.:-to-tac.: andlor di stance learning modules. and complete process and quantitative evaluations of the project. SpeciJic activities that will be completed in collaboration with the UNM team will include:  De\'e!opment of recruitment strategies for MCH practicing professionnls through the state and selection of trainees.  Development and design of the MCH training curriculum that will include face-to-face and distancc learning modules on principles of public health, MCI-J epidemiology and assessment, program planning and evaluation and leadership in MCH.  Tenching the modules beginning in the spring semester of 20 15 through the tall semester of2018.  Development of a workshop/session at the 2019 NMPHA annual conference that will highlight the projects completed by the MCH trainees.  Identification of appropriate content specific modules on MCH issues that have been deVeloped by the UNM Center for Rurnl and Comlllunity Beh:wioral Health, Nntional Child Protection Training Center, Southwest Region, other MCH training programs, and training posted on TRAIN.  Design of evaluation methods for the modules and the program as a whole.  Creation of all required HRSA repOlis and additional manuscripts.  Other activities as needed to meet the scope of work of the funded HRSA project.",0,0,08,2014,2014,,,,,,,,,,,,93.110 Maternal and Child Health Federal Consolidated Programs
61f1c0b657cc0dfbfea4629721305f00,99692516,,99692516,sg,09/15/2014,08,2014,,,Santa Fe,NM,875012151,NM03,US,,,,ENVIRONMENTAL PROTECTION AGENCY,,,,,,,,,,,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds,8421000.00,08/15/2014,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,To provide federal funds to the State of New Mexico for the purposes of providing loan assistance to eligible public water systems for infrastructure,,,2014,6800,ENVIRONMENTAL PROTECTION AGENCY,6800,ENVIRONMENTAL PROTECTION AGENCY,,,014122873,VILLAGE OF RUIDOSO,,313 CREE MEADOWS DR,RUIDOSO,NM,883456938,NM02,US,,Ruidoso,NM,883456938,NM02,US,014122873,VILLAGE OF RUIDOSO,3030000.00,08/15/2014,,,,,,,6800,ENVIRONMENTAL PROTECTION AGENCY,2895-DW,"The proceeds of the loan will purchase and replace existing meters and install radio equipment and software, which will allow the Village to remotely read, monitor and update new meters within the Village.",0,0,08,2014,2014,,,,,,,,,,,,66.468 Capitalization Grants for Drinking Water State Revolving Funds
7bd5da231c8083616b9e0dd2b86c3c52,L11AC20213,,L11AC20213,sg,09/16/2014,03,2014,,,Santa Fe,NM,875050308,NM03,US,,,,BUREAU OF LAND MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,15.225 Recreation Resource Management,677006.00,02/14/2014,PARTNERS FOR A CLEAN NEW MEXICO INITIATIVE,,PARTNERS FOR A CLEAN NEW MEXICO INITIATIVE,,,2014,1400,"INTERIOR, DEPARTMENT OF THE",1400,"INTERIOR, DEPARTMENT OF THE",,,045612165,"DONA ANA, COUNTY OF",,845 N MOTEL BLVD,LAS CRUCES,NM,880078100,NM02,US,,Las Cruces,NM,880078100,NM02,US,045612165,"DONA ANA, COUNTY OF",75472.00,02/14/2014,,,,,,,1400,"INTERIOR, DEPARTMENT OF THE",PCNM PROJECT 2013-2014-2,Illegal Dump Mapping and Clean Up,0,0,03,2014,2014,,,,,,,,,,,,15.225 Recreation Resource Management
f219145ad569fc240c16000dc75242cf,L09AC15826,,L09AC15826,sg,09/15/2014,08,2014,,,Santa Fe,NM,875050308,NM03,US,,,,BUREAU OF LAND MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,15.228 National Fire Plan - Wildland Urban Interface Community Fire Assistance,605800.00,07/01/2014,WILDFIRE RISK REDUCTION PROGRAM,,WILDFIRE RISK REDUCTION PROGRAM,,,2014,1400,"INTERIOR, DEPARTMENT OF THE",1400,"INTERIOR, DEPARTMENT OF THE",,,867875304,FOREST GUILD,"FOREST TRUST , THE",80 E SAN FRANCISCO ST,SANTA FE,NM,875012108,NM03,US,,Gallup,NM,873019999,NM03,US,,,50000.00,07/01/2014,,,,,,,1400,"INTERIOR, DEPARTMENT OF THE",WRRGP 2014-2015-4,McKinley County Fuels Implementation Project,0,0,08,2014,2014,,,,,,,,,,,,15.228 National Fire Plan - Wildland Urban Interface Community Fire Assistance
d606421457cf9ca05e8de766adc36a27,14DG11031600068,,14DG11031600068,sg,09/24/2014,09,2014,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,2489744.00,09/04/2014,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,079498659,OTERO SOIL AND WATER CONSERVATION DISTRICT,,3501 MESA VILLAGE DR,ALAMOGORDO,NM,883108611,NM02,US,,Alamogordo,NM,883108611,NM02,US,,,255000.00,09/04/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1228,"Contractor will re-establish healthy tree distribution and forest structure within the treatment areas of Otero County. Undesirable and unhealthy trees will be removed and healthy, desirable trees will remain standing. Basal area will be reduced through mechanical and hand thinning practices and will be based on site specific conditions, landowner objectives, forest health, and fire prevention. All treatments conducted within the proposed area will comply with New Mexico Forest Harvest Practices Standards (19.20.4.9 NMAC).   Objectives for this project are:  A. 	create defensible space and reduce wildfire hazard in the WUI areas of Otero County; B. 	improve the overall health and vigor of the forest and control disease and insects in Otero County; C. 	improve the productivity and health of the watershed; D. 	increase the vigor and growth rate of residual trees while removing excess, poor quality, and dead and dying trees; E.        enhance the aesthetic value of the forest, protect and improve wildlife habitat; and F. 	serve as an example to other residents of how active forest management can improve property values. ",0,0,09,2014,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
d606421457cf9ca05e8de766adc36a27,14DG11031600068,,14DG11031600068,sg,09/24/2014,09,2014,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,2489744.00,09/04/2014,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,022575174,CATRON COUNTY,,100 MAIN ST,RESERVE,NM,878300000,NM02,US,,Reserve,NM,878300000,NM02,US,022575174,CATRON COUNTY,172911.00,09/04/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1218,"The primary objective of this project is to continue the development of shaded fuels breaks and restored piñon/Juniper and ponderosa pine stands on the private lands along the east side of the Mangas  Mountains/Gila National Forest. Past projects have completed shaded fuel breaks as well as restored stands to historical densities on private lands on the Horse Springs Ranch. Treatments will be based on forest restoration principles shown to reduce fire hazard and improve trees per acre average 500-600 stems per acre. Target BAs will range between 50-60 square feet per acre with trees selected to retain a diversity of size and age classes within the stands. The majority of the treatment will take place in and around Chavez Canyon, Bear Canyon, and White Rock Canyon where encroaching piñon/juniper stands have become established and have decreased the natural adaptations of these woodlands to periodic fire intervals as well as drastically reduce the grass and forb components that were present before settlement. These treatments will also reduce the continuity of the vegetation by restoring the natural dumpiness typical of southwest piñon/juniper forests on ridge tops, rock outcroppings, drainages, and valley bottoms. Treating this area will benefit the State Land Office and private lands by preserving and restoring natural and beneficial function of the land and watershed, A wildfire originating south or west of the private lands could easily block the primary escape routes, endangering lives and infrastructure due to the possibility of a perfect alignment of fuels, weather and topography. The vegetation type is primarily piñon/juniper on the mesa tops and ponderosa pine in the numerous small drainages.  Project objectives: 1. Restore historic variability of ponderosa pine and piñon/juniper stands in the area to acceptable levels on a minimum of 197 acres.  2. Decrease the chance of catastrophic/stand replacement wildfires that will do irrevocable harm to the current stand structure, species composition, and ecological balance.  3. Protect infrastructure, structures, and aesthetics from catastrophic events (wildfire, insect, and disease outbreaks, etc.).  4. Improve watershed attributes by decreasing soil erosion and re-establishing native grasses and forbs.  5. Increase soil moisture and decrease soil temperature.  6. Restore forest in the targeted areas, identified in the Catron County CWPP as being at a high risk for catastrophic wildfire.  7. Complement existing and or future Collaborative Forest Restoration/Resource Advisory Council projects where fuel breaks have been or will be constructed on USFS land adjacent to the private property. ",0,0,09,2014,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
d606421457cf9ca05e8de766adc36a27,14DG11031600068,,14DG11031600068,sg,09/24/2014,09,2014,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,2489744.00,08/29/2014,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,141875216,SAN JUAN SOIL & WATER CONSERVATION DISTRICT,,1427 W AZTEC BLVD STE 1,AZTEC,NM,874101814,NM03,US,,Aztec,NM,874101814,NM03,US,,,255000.00,08/29/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1215,"The project shall focus on treating a minimum of 249 acres of riparian forest. Contractor shall treat areas through a combination of mechanical and herbicidal methods. Mechanical treatment will consist of severing woody invasive species from the stem through mastication or chain sawing, chipping or burning slash, and removing firewood sized material where applicable. Herbicide treatment that will coincide with mechanical treatment will include spraying freshly cut stumps (stump treatment) within 15 minutes of cutting. Spraying re-sprouts during the initial growing season following mechanical treatment will be conducted to secure greater mortality of woody invasive species. Where only herbicide treatment is necessary (i.e. stems less than three inches in diameter), subcontractor shall treat only invasive woody re-sprouts. All areas selected have been identified in the CWPP as high to moderate risk areas needing treatment. All properties will be mapped to determine acreage and document work taking place.  In conjunction with the above treatments, Contractor will coordinate a community education program to further increase community awareness. As part of this information and education outreach, Contractor will collaborate with contributors listed below to participate in community meetings, fairs and educational symposiums. Contractor shall also work with the Forestry Division to provide hazardous fuel reduction recommendations for state and private land available for such treatments. ",0,0,09,2014,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
7b6d58a418a90f254d9e9b2886526344,12AFHNM002,,12AFHNM002,sg,09/25/2014,09,2014,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1954665.00,09/04/2014,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas. Co",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas. Co",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,030255892,"RGEC, INC.",RIO GRANDE EDUCATIONAL COLLABORATIVE,6260 RIVERSIDE PLAZA LN NW,ALBUQUERQUE,NM,871201707,NM01,US,,Albuquerque,NM,871209387,NM01,US,,,292590.00,09/04/2014,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,15-631-8001-00024,AmeriCorp Activities,0,0,09,2014,2014,,,,,,,,,,,,94.006 AmeriCorps
d606421457cf9ca05e8de766adc36a27,14DG11031600068,,14DG11031600068,sg,09/24/2014,09,2014,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,2489744.00,09/04/2014,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,079498659,OTERO SOIL AND WATER CONSERVATION DISTRICT,,3501 MESA VILLAGE DR,ALAMOGORDO,NM,883108611,NM02,US,,Alamogordo,NM,883108611,NM02,US,,,168562.00,09/04/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1217,"Contractor will re-establish healthy tree distribution and forest structure within piñon/juniper and ponderosa pine stands in the project area. Undesirable and unhealthy trees will be removed and healthy, desirable trees will remain standing. Basal area will be reduced from over 130 square feet per acre to 30-50 in piñon/juniper and 40-60 in ponderosa pine through mechanical and hand thinning practices and will be based on site specific conditions, landowner objectives, forest health and fire prevention. All treatments conducted within the proposed area will comply with New Mexico Forest Harvest Practices Standards (19.20.4.9 NMAC).   Objectives for this project are:  A. reduce wildfire hazard in the wildland urban interface in High Rolls and the surrounding communities;  B. improve the overall health and vigor of the forest and control disease and insects in High Rolls and the surrounding communities;  C. improve the productivity and health of the watershed;  D. increase the vigor and growth rate of residual trees while removing excess, poor quality, and dead and dying trees; E. enhance the aesthetic value of the forest; and  F. serve as an example to other residents of how active forest management can improve property values. ",0,0,09,2014,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
d606421457cf9ca05e8de766adc36a27,14DG11031600068,,14DG11031600068,sg,09/24/2014,09,2014,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,2489744.00,09/04/2014,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,049274020,GRANT SOIL & WATER CONSERVATION DISTRICT,,"3082 32ND STREET BYPASS, SUITE C",SILVER CITY,NM,880617875,NM02,US,,Silver City,NM,880617875,NM02,US,,,163461.00,09/04/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1219,"Contractors Upper Sanctuary Canyon # 3 Hazardous Fuels Reduction Project is designed to decrease the wildfire risk on critical pieces of private property (as defined in the Grant County Community Wildfire Protection Plan (CWPP)) just north of previously completed hazardous fuels reduction work. Contractor shall competitively procure the landowners via posting of a notice at the local post office and a legal notice in the Silver City newspaper. The outcome will be that hazardous fuels reduction/fuel break development projects will be conducted on a minimum of 137 acres of private property in the targeted area and will complement previous work completed on the XYZ Ranch and other areas of Sanctuary Canyon.  Project objectives:  1. Restore historic variability of the piñon/juniper and ponderosa pine stands in the area to acceptable levels.  2. Decrease the chance of catastrophic/stand replacement wildfires that will irrevocably harm the current stand structure, species composition, and ecological balance.  3. Protect infrastructure, structures, and aesthetics from catastrophic events (wildfire, insect, and disease outbreaks, etc.).  4. Improve watershed attributes by decreasing soil erosion and re-establishing native grasses and forbs.  5. Increase soil moisture and decrease soil temperature.  6. Restore forest in the targeted areas, identified in the Grant County CWPP as being at a high risk for catastrophic wildfire. The targeted areas are home to approximately 50 residents and over 100 permanent structures.  7. Complement existing Collaborative Forest Restoration Projects where fuel breaks have been constructed on USFS land adjacent to the private properties by thinning properties to the target basal areas referred to under project description. ",0,0,09,2014,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
d9c722e110e2862cb545b1204ea1f881,12ACHNM002,,12ACHNM002,sg,09/25/2014,09,2014,,,Bernalillo,NM,871031928,NM01,US,007111818,,,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,,,,,,,,,,,,,,,,,,,,94.006 AmeriCorps,1811434.00,09/04/2014,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas. Co",,"Engages AmeriCorps members in full and part-time service to meet community needs in education, the environment, health, veterans, and other areas. Co",,,2014,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,,,111765293,ROCKY MOUNTAIN YOUTH CORPS,,1203 KING DR UNIT 3,TAOS,NM,875714004,NM03,US,,Ranchos de Taos,NM,875571960,NM03,US,,,593671.00,09/04/2014,,,,,,,9577,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,15-631-8001-00026,AmeriCorp Activities,0,0,09,2014,2014,,,,,,,,,,,,94.006 AmeriCorps
d606421457cf9ca05e8de766adc36a27,14DG11031600068,,14DG11031600068,sg,09/24/2014,09,2014,,,SANTA FE,NM,875054225,NM03,US,007111818,,,FOREST SERVICE,,,,,,,,,,,,,,,,,,,,,,10.664 Cooperative Forestry Assistance,2489744.00,08/26/2014,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,NEW MEXICO FFY 2014 CONSOLIDATED GRANT,,,2014,1200,"AGRICULTURE, DEPARTMENT OF",1200,"AGRICULTURE, DEPARTMENT OF",,,050740539,"LINCOLN, COUNTY OF",,300 CENTRAL AVE,CARRIZOZO,NM,883010000,NM02,US,,Carrizozo,NM,883010000,NM02,US,050740539,"LINCOLN, COUNTY OF",262826.00,08/26/2014,,,,,,,1200,"AGRICULTURE, DEPARTMENT OF",1216,"Contractor will re-establish healthy tree distribution and forest structure within ponderosa pine and mixed conifer in the project area. Undesirable and unhealthy trees will be removed and healthy, desirable trees will remain standing. Basal area will be reduced from over 130 square feet per acre to 40-60 in ponderosa pine and 80-90 in mixed conifer through mechanical and hand thinning practices and will be based on site specific conditions, landowner objectives, forest health, and fire prevention. All treatments conducted within the proposed area will comply with New Mexico Forest Harvest Practices Standards (19.20.4.9 NMAC).   Objectives for this project are:  1) reduce wildfire hazard in the wildland urban interface in Cedar Creek and the surrounding communities;  2) improve the overall health and vigor of the forest and control disease and insects in Cedar Creek and the surrounding communities;  3) improve the productivity and health of the watershed;  4) increase the vigor and growth rate of residual trees while removing excess, poor quality, and dead and dying trees;  5) enhance the aesthetic value of the forest; and  6) serve as an example to other residents of how active forest management can improve property values. ",0,0,09,2014,2014,,,,,,,,,,,,10.664 Cooperative Forestry Assistance
